"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      ,       "CFx"      ,       "CFy"      ,     "Buffet"     ,   "Cauchy[CD]"   
          30,      0.1249276581,      -2.214504477,      0.2571694381,      0.3236309833,     0.04995795249,      0.2571694381,      0.3236309833,    0.001843334728,     0.01112406804
          31,      0.1248096125,       -2.20396611,      0.2447772699,       0.319488246,     0.04755317037,      0.2447772699,       0.319488246,    0.001843334728,     0.01163033107
          32,       0.124693803,      -2.194286376,      0.2322280264,      0.3149650481,     0.04495056962,      0.2322280264,      0.3149650481,    0.001843334728,      0.0121707156
          33,      0.1245890647,       -2.18530045,      0.2196736041,      0.3101154753,     0.04216947241,      0.2196736041,      0.3101154753,    0.001843334728,     0.01274221906
          34,      0.1245569114,      -2.176860138,      0.2072604951,      0.3050134849,     0.03922873657,      0.2072604951,      0.3050134849,    0.001843334728,     0.01334113247
          35,      0.1244571556,      -2.168934844,      0.1951280259,      0.2997556878,     0.03614729473,      0.1951280259,      0.2997556878,    0.001843334728,     0.01396290216
          36,      0.1243478189,      -2.161508644,      0.1834061948,      0.2944644151,     0.03294458755,      0.1834061948,      0.2944644151,    0.001843334728,     0.01460202076
          37,      0.1241946711,      -2.154579872,      0.1722182919,      0.2892800411,     0.02964390364,      0.1722182919,      0.2892800411,    0.001843334728,     0.01525165575
          38,      0.1241098769,      -2.148106505,      0.1616883094,      0.2843528722,      0.0262738701,      0.1616883094,      0.2843528722,    0.001843334728,      0.0159029077
          39,       0.124007905,      -2.142026378,      0.1519401162,      0.2798433332,     0.02286857952,      0.1519401162,      0.2798433332,    0.001843334728,     0.01654448896
          40,      0.1239147585,      -2.136282489,      0.1431043222,       0.275912256,     0.01946896415,      0.1431043222,       0.275912256,    0.001843334728,     0.01716192622
          41,      0.1238046619,      -2.130841313,      0.1353183632,      0.2727111657,     0.01612245678,      0.1353183632,      0.2727111657,    0.001843334728,     0.01773730703
          42,      0.1238057535,      -2.125694915,      0.1287202995,      0.2703770179,      0.0128802093,      0.1287202995,      0.2703770179,    0.001216079661,     0.01824989624
          43,      0.1238084659,       -2.12085364,      0.1234448268,      0.2690210813,    0.009792683572,      0.1234448268,      0.2690210813,    0.001216079661,     0.01867725094
          44,      0.1239481156,      -2.116349899,      0.1196135998,      0.2687202056,    0.006905632466,      0.1196135998,      0.2687202056,    0.001216079661,     0.01899755123
          45,       0.123806563,      -2.112232788,      0.1173170723,       0.269511346,    0.004256216494,      0.1173170723,       0.269511346,    0.006433873274,     0.01919330513
          46,      0.1237643766,      -2.108550822,      0.1165826975,      0.2713906701,    0.001869943441,      0.1165826975,      0.2713906701,    0.006433873274,     0.01925629688
          47,      0.1237332375,      -2.105349989,      0.1173528777,      0.2743169324,  -0.0002399777375,      0.1173528777,      0.2743169324,    0.006433873274,     0.01932192631
          48,       0.123640851,      -2.102660465,      0.1194890053,      0.2782142783,   -0.002070600946,      0.1194890053,      0.2782142783,    0.006433873274,     0.01950069821
          49,       0.123545846,      -2.100492592,      0.1228007187,      0.2829763161,   -0.003625975944,      0.1228007187,      0.2829763161,    0.006433873274,     0.01977038013
          50,         0.1235179,       -2.09883149,      0.1270419809,      0.2884753534,   -0.004915166118,      0.1270419809,      0.2884753534,    0.006433873274,     0.02010422743
          51,        0.12343045,      -2.097625676,      0.1319461684,      0.2945703492,   -0.005951130909,      0.1319461684,      0.2945703492,    0.006433873274,     0.02047590836
          52,      0.1233893396,      -2.096803097,      0.1372563912,      0.3011157831,   -0.006750134028,      0.1372563912,      0.3011157831,    0.006433873274,     0.02086279182
          53,      0.1233178444,      -2.096267885,      0.1427401128,      0.3079730991,    -0.00733090251,      0.1427401128,      0.3079730991,    0.006433873274,     0.02124696706
          54,      0.1232720073,      -2.095910565,      0.1481989491,      0.3150164834,   -0.007715006965,      0.1481989491,      0.3150164834,    0.006433873274,      0.0216153122
          55,      0.1231786125,      -2.095609746,      0.1534735926,      0.3221361743,   -0.007924912615,      0.1534735926,      0.3221361743,    0.006433873274,     0.02195899631
          56,      0.1231275544,      -2.095243564,      0.1584421779,       0.329235361,   -0.007983303818,      0.1584421779,       0.329235361,    0.006433873274,     0.02227258612
          57,      0.1230379724,      -2.094714266,      0.1630186782,      0.3362213519,   -0.007911946723,      0.1630186782,      0.3362213519,    0.006433873274,     0.02255332084
          58,      0.1229417203,      -2.093945659,      0.1671455905,      0.3429997244,   -0.007731146323,      0.1671455905,      0.3429997244,    0.006433873274,     0.02280022609
          59,      0.1229001817,      -2.092904158,      0.1707867689,      0.3494720561,   -0.007459946377,      0.1707867689,      0.3494720561,    0.006433873274,     0.02301342635
          60,      0.1228040049,      -2.091588289,      0.1739208462,       0.355538563,   -0.007116551748,      0.1739208462,       0.355538563,    0.006433873274,     0.02319362771
          61,      0.1227522242,      -2.090023847,      0.1765367463,      0.3611041354,   -0.006719038711,      0.1765367463,      0.3611041354,    0.006433873274,      0.0233418065
          62,      0.1226850127,      -2.088264652,      0.1786296978,      0.3660876114,       -0.00628635,      0.1786296978,      0.3660876114,    0.006433873274,     0.02345897355
          63,      0.1226241453,       -2.08637229,      0.1801994287,       0.370431125,   -0.005838974965,      0.1801994287,       0.370431125,    0.006433873274,     0.02354608431
          64,      0.1225928323,      -2.084414727,      0.1812494151,      0.3741062757,   -0.005398905823,      0.1812494151,      0.3741062757,    0.006433873274,     0.02360401478
          65,      0.1225771848,      -2.082453109,      0.1817870318,      0.3771175987,   -0.004988606476,      0.1817870318,      0.3771175987,    0.006433873274,     0.02363358877
          66,      0.1225509925,      -2.080538222,      0.1818250506,      0.3794998626,   -0.004629763928,      0.1818250506,      0.3794998626,    0.006433873274,     0.02363567972
          67,      0.1225191324,      -2.078705087,      0.1813818088,      0.3813106298,   -0.004341437236,      0.1813818088,      0.3813106298,    0.006433873274,     0.02366011667
          68,       0.122461487,      -2.076981909,      0.1804823939,      0.3826192918,   -0.004139284338,      0.1804823939,      0.3826192918,    0.006433873274,     0.02370995061
          69,      0.1224580229,      -2.075379465,      0.1791594073,      0.3834977371,   -0.004034673541,      0.1791594073,      0.3834977371,    0.006433873274,     0.02378379472
          70,       0.122409093,      -2.073899399,      0.1774540592,        0.38401539,   -0.004032141603,      0.1774540592,        0.38401539,    0.006433873274,     0.02387989554
          71,      0.1223927028,      -2.072542624,       0.175414586,      0.3842326227,   -0.004131964269,       0.175414586,      0.3842326227,    0.006433873274,     0.02399616142
          72,      0.1223611795,      -2.071311234,        0.17309529,      0.3841997792,   -0.004330711265,        0.17309529,      0.3841997792,    0.006433873274,     0.02413015098
          73,      0.1223418068,      -2.070207414,      0.1705554655,      0.3839587342,   -0.004621802119,      0.1705554655,      0.3839587342,    0.006433873274,     0.02427906584
          74,       0.122316348,      -2.069242228,      0.1678570872,      0.3835440077,   -0.004996572083,      0.1678570872,      0.3835440077,    0.006433873274,     0.02443982035
          75,      0.1222785408,      -2.068436904,      0.1650625507,      0.3829850976,   -0.005444695067,      0.1650625507,      0.3829850976,    0.006433873274,     0.02460912202
          76,      0.1222923831,      -2.067795106,      0.1622333481,      0.3823086089,   -0.005954756269,      0.1622333481,      0.3823086089,    0.001216079661,     0.02478351296
          77,      0.1222662756,      -2.067341674,      0.1594287965,      0.3815378678,   -0.006515546428,      0.1594287965,      0.3815378678,    0.001216079661,     0.02495942545
          78,      0.1222448975,      -2.067077244,      0.1567038275,      0.3806942141,   -0.007116555191,      0.1567038275,      0.3806942141,    0.001216079661,     0.02513331839
          79,       0.122212915,      -2.067011201,       0.154107872,      0.3797978591,   -0.007748124465,       0.154107872,      0.3797978591,    0.001216079661,     0.02530176894
          80,         0.1221922,      -2.067145018,      0.1516841284,      0.3788688985,    -0.00840163848,      0.1516841284,      0.3788688985,    0.001843334728,      0.0254615578
          81,      0.1222124537,      -2.067486308,      0.1494692972,        0.37792875,   -0.009069252924,      0.1494692972,        0.37792875,    0.001843334728,     0.02560973748
          82,      0.1221840675,      -2.068016218,      0.1474932383,      0.3770006456,   -0.009743741639,      0.1474932383,      0.3770006456,    0.001843334728,     0.02574371372
          83,       0.122166869,      -2.068717029,      0.1457788659,      0.3761097226,    -0.01041821989,      0.1457788659,      0.3761097226,    0.001843334728,     0.02586131461
          84,      0.1221547871,      -2.069584006,      0.1443420199,      0.3752830555,    -0.01108566968,      0.1443420199,      0.3752830555,    0.001843334728,     0.02596085915
          85,       0.122117607,      -2.070562532,      0.1431915725,      0.3745497961,    -0.01173799007,      0.1431915725,      0.3745497961,    0.001843334728,     0.02604120238
          86,      0.1221545736,      -2.071649251,      0.1423294384,      0.3739414364,    -0.01236485941,      0.1423294384,      0.3739414364,    0.001843334728,     0.02610177552
          87,      0.1221263659,      -2.072844064,      0.1417511846,      0.3734890004,    -0.01295471438,      0.1417511846,      0.3734890004,    0.001843334728,      0.0261425691
          88,      0.1220950562,      -2.074167237,      0.1414462905,      0.3732227701,    -0.01349405967,      0.1414462905,      0.3732227701,    0.001843334728,     0.02616412456
          89,      0.1220761833,      -2.075544147,      0.1413981513,      0.3731709347,    -0.01396764618,      0.1413981513,      0.3731709347,    0.001843334728,     0.02616752908
          90,      0.1220603725,      -2.076983111,      0.1415849071,      0.3733587158,    -0.01435883035,      0.1415849071,      0.3733587158,    0.001843334728,     0.02618071946
          91,      0.1220446174,       -2.07854501,      0.1419803119,      0.3738075215,    -0.01465022756,      0.1419803119,      0.3738075215,    0.001843334728,     0.02620856873
          92,      0.1220708355,       -2.08019863,      0.1425545893,      0.3745338018,    -0.01482482362,      0.1425545893,      0.3745338018,    0.001843334728,     0.02624885347
          93,      0.1220239904,      -2.081969971,      0.1432754577,      0.3755481509,    -0.01486706201,      0.1432754577,      0.3755481509,    0.001843334728,     0.02629916693
          94,      0.1219893053,      -2.083779184,      0.1441092189,      0.3768548829,     -0.0147638462,      0.1441092189,      0.3768548829,    0.001843334728,     0.02635702313
          95,      0.1219626865,      -2.085681196,      0.1450218667,      0.3784517948,    -0.01450541687,      0.1450218667,      0.3784517948,    0.001843334728,     0.02641995486
          96,      0.1219322608,      -2.087583598,      0.1459800586,      0.3803298804,    -0.01408615763,      0.1459800586,      0.3803298804,    0.001843334728,     0.02648559341
          97,      0.1219343551,      -2.089473597,      0.1469519372,      0.3824733791,    -0.01350521394,      0.1469519372,      0.3824733791,    0.001843334728,     0.02655172922
          98,      0.1219153182,      -2.091282284,      0.1479073275,      0.3848637744,    -0.01276422382,      0.1479073275,      0.3848637744,    0.001843334728,     0.02661632307
          99,       0.121904349,      -2.093000175,      0.1488197958,      0.3874742695,    -0.01187185276,      0.1488197958,      0.3874742695,    0.001843334728,     0.02667763671
         100,      0.1219040723,       -2.09453171,      0.1496664228,      0.3902743114,    -0.01084079305,      0.1496664228,      0.3902743114,    0.001843334728,     0.02673420431
         101,      0.1218866108,      -2.095794472,      0.1504280544,      0.3932319124,   -0.009686313217,      0.1504280544,      0.3932319124,    0.001843334728,     0.02618648158
         102,      0.1218758029,      -2.096771073,      0.1510894643,      0.3963148604,   -0.008425467075,      0.1510894643,      0.3963148604,    0.001843334728,     0.02558242474
         103,      0.1218693817,      -2.097449671,      0.1516393227,      0.3994915146,   -0.007076468427,      0.1516393227,      0.3994915146,    0.001843334728,     0.02526209954
         104,      0.1218634086,      -2.097840971,      0.1520702036,       0.402732582,   -0.005657549262,      0.1520702036,       0.402732582,    0.001843334728,     0.02422568969
         105,      0.1218373604,      -2.098035464,      0.1523784687,      0.4060121124,   -0.004186169543,      0.1523784687,      0.4060121124,    0.001843334728,     0.02329410091
         106,      0.1218578748,      -2.097986018,       0.152563878,      0.4093076151,   -0.002678720403,       0.152563878,      0.4093076151,    0.001843334728,     0.02262779309
         107,      0.1218669296,      -2.097793597,      0.1526292519,      0.4126006111,   -0.001150051545,      0.1526292519,      0.4126006111,    0.001843334728,     0.02208219376
         108,      0.1218442266,      -2.097646601,      0.1525801395,       0.415875511,   0.0003862492037,      0.1525801395,       0.415875511,    0.001843334728,     0.02161220696
         109,      0.1218470482,        -2.0976276,       0.152424384,      0.4191189013,    0.001917669692,       0.152424384,      0.4191189013,    0.001843334728,     0.02121953838
         110,      0.1218446162,      -2.097486962,      0.1521716948,      0.4223187577,    0.003432474751,      0.1521716948,      0.4223187577,    0.001843334728,     0.02089585804
         111,      0.1218485634,      -2.097301253,      0.1518332919,       0.425463844,    0.004919478109,      0.1518332919,       0.425463844,    0.001843334728,     0.02062846765
         112,      0.1218294938,      -2.097327308,      0.1514216172,      0.4285439556,    0.006368218572,      0.1514216172,      0.4285439556,    0.001843334728,     0.02040518625
         113,      0.1218319175,      -2.097528285,      0.1509495981,      0.4315482789,    0.007768127059,      0.1509495981,      0.4315482789,    0.001843334728,     0.02021580611
         114,      0.1218153878,      -2.097743825,      0.1504304446,      0.4344648154,    0.009108215925,      0.1504304446,      0.4344648154,    0.001843334728,     0.02005195553
         115,      0.1217994871,      -2.097998858,      0.1498775483,      0.4372807464,     0.01037717086,      0.1498775483,      0.4372807464,    0.001843334728,     0.01990688551
         116,      0.1217693615,      -2.098481782,      0.1493040792,      0.4399830707,      0.0115637217,      0.1493040792,      0.4399830707,    0.001843334728,     0.01977507444
         117,      0.1217661186,      -2.099049431,      0.1487227334,       0.442559785,     0.01265722886,      0.1487227334,       0.442559785,    0.001843334728,     0.01965156475
         118,      0.1217604202,      -2.099615806,      0.1481454851,      0.4449994846,     0.01364767517,      0.1481454851,      0.4449994846,    0.001843334728,     0.01953123412
         119,      0.1217576492,      -2.100231908,      0.1475831868,      0.4472911982,     0.01452571434,      0.1475831868,      0.4472911982,    0.001843334728,     0.01940859664
         120,      0.1217294207,      -2.100894007,      0.1470452536,      0.4494259736,     0.01528373441,      0.1470452536,      0.4494259736,    0.001843334728,     0.01927769468
         121,       0.121706868,      -2.101613014,      0.1465395781,      0.4513972046,     0.01591617825,      0.1465395781,      0.4513972046,    0.001843334728,     0.01913241293
         122,      0.1216721439,      -2.102298461,      0.1460734513,      0.4532012328,     0.01641964279,      0.1460734513,      0.4532012328,    0.001843334728,     0.01896653045
         123,      0.1216615621,      -2.102955087,      0.1456519944,      0.4548367849,      0.0167932428,      0.1456519944,      0.4548367849,    0.001843334728,     0.01877421404
         124,      0.1216477832,      -2.103653022,       0.145278756,      0.4563068715,     0.01703956032,       0.145278756,      0.4563068715,    0.001843334728,     0.01855028902
         125,      0.1216373746,      -2.104341366,       0.144955953,      0.4576170677,      0.0171635762,       0.144955953,      0.4576170677,    0.001843334728,     0.01829040801
         126,      0.1216228709,      -2.104969749,      0.1446838522,      0.4587747018,     0.01717224443,      0.1446838522,      0.4587747018,    0.001843334728,     0.01799152825
         127,      0.1216281719,      -2.105627878,      0.1444614106,      0.4597890723,      0.0170746802,      0.1444614106,      0.4597890723,    0.001843334728,     0.01765172136
         128,      0.1216366953,      -2.106351053,      0.1442866318,      0.4606715742,     0.01688203648,      0.1442866318,      0.4606715742,    0.001843334728,     0.01727028697
         129,      0.1216222377,      -2.107088404,      0.1441565294,      0.4614353917,     0.01660744071,      0.1441565294,      0.4614353917,    0.001843334728,     0.01684733254
         130,      0.1216462603,      -2.107855699,       0.144066735,      0.4620927306,     0.01626444852,       0.144066735,      0.4620927306,    0.001843334728,     0.01638403093
         131,       0.121631897,      -2.108652974,      0.1440119646,      0.4626560633,      0.0158674697,      0.1440119646,      0.4626560633,    0.001843334728,     0.01588157109
         132,      0.1216232045,      -2.109455226,      0.1439862791,      0.4631372902,     0.01543114507,      0.1439862791,      0.4631372902,    0.001843334728,     0.01534297043
         133,      0.1216253881,       -2.11046079,       0.143983326,      0.4635470372,     0.01496975684,       0.143983326,      0.4635470372,    0.001843334728,     0.01477167208
         134,      0.1216124815,      -2.111452039,      0.1439960715,      0.4638936077,     0.01449650841,      0.1439960715,      0.4638936077,    0.001843334728,      0.0141736438
         135,      0.1216036787,      -2.112509433,      0.1440176756,       0.464185496,     0.01402460265,      0.1440176756,       0.464185496,    0.001843334728,     0.01355337421
         136,      0.1215889051,      -2.113850533,      0.1440418085,      0.4644321733,     0.01356725836,      0.1440418085,      0.4644321733,    0.001843334728,     0.01291593102
         137,      0.1215715167,      -2.115242921,      0.1440617244,      0.4646407684,     0.01313619436,      0.1440617244,      0.4646407684,    0.001843334728,     0.01226767848
         138,      0.1215595712,      -2.116574053,      0.1440709139,      0.4648129138,     0.01273940351,      0.1440709139,      0.4648129138,    0.001843334728,     0.01161706438
         139,      0.1215415907,      -2.117885892,      0.1440638898,      0.4649443345,     0.01238062327,      0.1440638898,      0.4649443345,    0.001843334728,     0.01097597068
         140,       0.121534039,      -2.119328729,      0.1440352681,      0.4650359474,     0.01206544994,      0.1440352681,      0.4650359474,    0.001843334728,     0.01036052056
         141,      0.1215235746,      -2.120916589,      0.1439804723,      0.4650861285,     0.01179682973,      0.1439804723,      0.4650861285,    0.001843334728,    0.009788945518
         142,      0.1215149112,      -2.122407113,      0.1438956293,      0.4650914887,     0.01157544604,      0.1438956293,      0.4650914887,    0.001843334728,    0.009282252461
         143,      0.1214927306,      -2.123894914,      0.1437775482,      0.4650490916,     0.01140093786,      0.1437775482,      0.4650490916,    0.001843334728,    0.008863110525
         144,      0.1214830179,      -2.125397925,      0.1436240073,      0.4649523286,      0.0112696794,      0.1436240073,      0.4649523286,    0.001843334728,    0.008553500714
         145,      0.1214725664,      -2.126885766,      0.1434335644,      0.4647949496,     0.01117695715,      0.1434335644,      0.4647949496,    0.001843334728,    0.008371024245
         146,      0.1214529449,       -2.12825782,      0.1432066082,      0.4645740702,     0.01111844619,      0.1432066082,      0.4645740702,    0.001843334728,    0.008323880653
         147,      0.1214440858,      -2.129654923,      0.1429430677,      0.4642835389,     0.01108745354,      0.1429430677,      0.4642835389,    0.001843334728,    0.008276687966
         148,      0.1214529899,      -2.131003502,      0.1426435978,      0.4639210664,     0.01107860794,      0.1426435978,      0.4639210664,    0.001843334728,    0.008118910346
         149,      0.1214336927,      -2.132235069,      0.1423101527,      0.4634815415,     0.01108413363,      0.1423101527,      0.4634815415,    0.001843334728,    0.007872659298
         150,      0.1214176185,       -2.13342441,      0.1419456946,      0.4629577678,     0.01109440668,      0.1419456946,      0.4629577678,    0.001843334728,    0.007564487878
         151,      0.1214073842,      -2.134515295,      0.1415536118,      0.4623469764,     0.01110176766,      0.1415536118,      0.4623469764,    0.001216079661,    0.007220505484
         152,      0.1213819804,      -2.135522581,      0.1411380421,      0.4616508445,      0.0111003094,      0.1411380421,      0.4616508445,    0.001216079661,     0.00686306623
         153,      0.1213864058,       -2.13652616,      0.1407039169,      0.4608699539,     0.01108316035,      0.1407039169,      0.4608699539,    0.001216079661,    0.006509744803
         154,      0.1213727897,      -2.137552393,      0.1402567112,      0.4600013977,     0.01104124323,      0.1402567112,      0.4600013977,    0.001216079661,    0.006173284462
         155,      0.1213609628,      -2.138501561,      0.1398007869,      0.4590440901,     0.01096693708,      0.1398007869,      0.4590440901,    0.001216079661,    0.005862212776
         156,      0.1213435166,      -2.139450708,      0.1393417178,      0.4580109146,     0.01085966255,      0.1393417178,      0.4580109146,    0.001216079661,    0.005581568529
         157,      0.1213367215,      -2.140377776,      0.1388850192,      0.4569157132,     0.01071947985,      0.1388850192,      0.4569157132,    0.001216079661,    0.005333717018
         158,      0.1213139465,      -2.141303894,      0.1384346239,      0.4557657469,     0.01054389001,      0.1384346239,      0.4557657469,    0.001216079661,    0.005119346643
         159,      0.1213124919,      -2.142275823,      0.1379943405,      0.4545697576,     0.01033159289,      0.1379943405,      0.4545697576,    0.001216079661,    0.004938052285
         160,      0.1213005602,      -2.143272576,       0.137568554,      0.4533415372,      0.0100842235,       0.137568554,      0.4533415372,    0.001216079661,    0.004788801792
         161,      0.1212839401,      -2.144313218,      0.1371605301,      0.4520988833,    0.009806295762,      0.1371605301,      0.4520988833,    0.001216079661,     0.00467037091
         162,      0.1212684411,      -2.145447911,      0.1367725674,      0.4508647268,    0.009505838912,      0.1367725674,      0.4508647268,    0.001216079661,    0.004581569395
         163,      0.1212449823,      -2.146693393,      0.1364084559,      0.4496464776,    0.009182985593,      0.1364084559,      0.4496464776,    0.001216079661,    0.004521151372
         164,      0.1212358418,      -2.148065733,      0.1360710345,      0.4484558807,    0.008841092164,      0.1360710345,      0.4484558807,    0.001216079661,    0.004488018344
         165,      0.1212472645,      -2.149566957,      0.1357616846,      0.4473103778,    0.008487618943,      0.1357616846,      0.4473103778,    0.001216079661,    0.004481230603
         166,      0.1212557826,      -2.151251027,      0.1354823336,       0.446223547,    0.008128332778,      0.1354823336,       0.446223547,    0.001216079661,    0.004499758644
         167,      0.1214140571,      -2.153149235,       0.135234429,      0.4452087215,    0.007769423488,       0.135234429,      0.4452087215,    0.001216079661,    0.004493653166
         168,      0.1214066598,      -2.155229309,      0.1350185972,      0.4442772749,    0.007416768259,      0.1350185972,      0.4442772749,    0.001216079661,    0.004459804561
         169,        0.12139367,      -2.157521471,      0.1348364201,      0.4434446736,     0.00707835538,      0.1348364201,      0.4434446736,    0.001216079661,    0.004399471428
         170,      0.1213799462,      -2.160112133,       0.134690383,      0.4427115208,    0.006754433275,       0.134690383,      0.4427115208,    0.001216079661,    0.004314213042
         171,      0.1213617355,       -2.16297746,      0.1345793578,      0.4420922584,    0.006453927063,      0.1345793578,      0.4420922584,    0.001216079661,    0.004206196953
         172,      0.1213628185,      -2.166111057,      0.1345016626,      0.4415957177,    0.006183073511,      0.1345016626,      0.4415957177,    0.001216079661,    0.004077983919
         173,      0.1213508236,      -2.169523588,      0.1344552305,      0.4412254838,    0.005945477694,      0.1344552305,      0.4412254838,    0.001216079661,    0.003932522406
         174,      0.1213705269,      -2.173226869,      0.1344380749,      0.4409827923,    0.005743500006,      0.1344380749,      0.4409827923,    0.001216079661,    0.003773043995
         175,       0.121371179,      -2.177289695,      0.1344480645,      0.4408667013,    0.005578398727,      0.1344480645,      0.4408667013,    0.001216079661,     0.00360448534
         176,      0.1213527712,      -2.181741084,      0.1344819662,       0.440880604,    0.005453887302,      0.1344819662,       0.440880604,    0.001216079661,    0.003432615309
         177,      0.1213371489,      -2.186526883,      0.1345373991,      0.4410163102,    0.005367331456,      0.1345373991,      0.4410163102,    0.001216079661,    0.003260823082
         178,      0.1213246335,      -2.191676947,       0.134611762,      0.4412625527,    0.005314551175,       0.134611762,      0.4412625527,    0.001216079661,    0.003092454388
         179,      0.1213049744,      -2.197136146,      0.1347017316,      0.4416125966,    0.005293825155,      0.1347017316,      0.4416125966,    0.001216079661,    0.002930683009
         180,      0.1212929901,      -2.202900086,      0.1348049481,      0.4420570909,     0.00530179875,      0.1348049481,      0.4420570909,    0.001216079661,    0.002778550873
         181,      0.1212734951,      -2.208965941,      0.1349194653,      0.4425814408,    0.005332152712,      0.1349194653,      0.4425814408,    0.001216079661,    0.002638859016
         182,      0.1212692153,       -2.21533415,      0.1350435215,      0.4431702618,    0.005378077561,      0.1350435215,      0.4431702618,    0.001216079661,    0.002514069162
         183,      0.1212566701,      -2.221956342,      0.1351752411,      0.4438087016,    0.005433076365,      0.1351752411,      0.4438087016,    0.001216079661,    0.002406212636
